x,origin,n_10,n_100,n_1000,n_10000
-4,0.00013383022576488537,0.00000534719936090495,0.000014923293104226504,0.0002054016103276322,0.00013132535939291948
-3.99,0.00013928497646575994,0.000005666961071120912,0.00001566684508838585,0.0002133646779576298,0.00013666507618693638
-3.98,0.00014494756042389106,0.000006004954988342721,0.00001644554608965702,0.00022161517656205844,0.00014220778043221428
-3.97,0.0001508252715505178,0.000006362165431310574,0.000017260958919447334,0.00023016260546715326,0.00014796058124405052
-3.96,0.00015692563406553226,0.0000067396265570017156,0.0000181147109448147,0.0002390167436592606,0.0001539308118222169
-3.95,0.000163256408766242,0.000007138424694477393,0.000019008496519384677,0.00024818765674249364,0.0001601260355436296
-3.94,0.00016982559942934359,0.000007559700777600366,0.000019944079495040658,0.0002576857040241361,0.00016655405218456067
-3.93,0.00017664145934757092,0.000008004652880263258,0.00002092329581659644,0.0002675215457285404,0.00017322290427383206
-3.92,0.0001837124980024571,0.000008474538857874275,0.00002194805620170884,0.00027770615034022233,0.00018014088357840827
-3.91,0.00019104748787459762,0.000008970679098954983,0.000023020348908320245,0.00028825080207677955,0.00018731653772275262
-3.9,0.00019865547139277272,0.000009494459390814612,0.000024142242591969703,0.0002991671084922076,0.00019475867694328648
-3.89,0.00020654576802322548,0.000010047333903376342,0.000025315889255342845,0.00031046700821110463,0.00020247638097923554
-3.88,0.00021472798150036704,0.000010630828295344039,0.000026543527292477486,0.00032216277879420835,0.0002104790061011155
-3.87,0.00022321200720010206,0.000011246542947012633,0.000027827484630077808,0.00033426704473560245,0.00021877619227804497
-3.86,0.00023200803965694238,0.00001189615632414045,0.000029170181968429827,0.0003467927855918987,0.00022737787048503964
-3.85,0.00024112658022599324,0.000012581428477419581,0.00003057413612444973,0.00035975334424356246,0.0002362942701513739
-3.84,0.00025057844489086075,0.000013304204682198506,0.00003204196347943437,0.0003731624352885274,0.00024553592675105026
-3.83,0.00026037477221844247,0.00001406641922323084,0.000033576383534120036,0.00038703415356810877,0.0002551136895363453
-3.82,0.000270527031461521,0.000014870099329344996,0.00003518022257369647,0.0004013829828251703,0.00026503872941535184
-3.81,0.0002810470308099863,0.000015717369263050833,0.00003685641744545138,0.0004162238044943835,0.0002753225469743549
-3.8,0.00029194692579146027,0.000016610454570222303,0.000038608019451765726,0.0004315719066243409,0.0002859769806458254
-3.79,0.00030323922782200417,0.00001755168649511876,0.00004043819836120413,0.000447442992931162,0.0002970142150227274
-3.78,0.0003149368129075219,0.00001854350656613033,0.00004235024654049021,0.0004638531919831602,0.0003084467893197721
-3.77,0.000327052930496375,0.000019588471357758868,0.000044347583210176436,0.00048081906651599844,0.0003202876059821592
-3.76,0.0003396012124836548,0.000020689257434469807,0.000046433758826858934,0.0004983576228776787,0.00033254993944227806
-3.75,0.0003525956823674454,0.000021848666482175304,0.000048612459594813577,0.0005164863206025714,0.0003452474450247299
-3.74,0.00036605076455733496,0.000023069630633234752,0.00005088751210996123,0.0005352230821136126,0.0003583941679999782
-3.73,0.0003799812938353214,0.000024355217990983174,0.00005326288813909124,0.0005545863025516206,0.00037200455278679735
-3.7199999999999998,0.0003944025249691569,0.000025708638359923117,0.000055742709537307736,0.0005745948597306216,0.0003860934523036281
-3.71,0.0004093301424780788,0.000027133249187839067,0.000058331253306680896,0.0005952681242178927,0.00040067613746882466
-3.7,0.00042478027055075143,0.000028632561726219206,0.000061032956799107006,0.0006166259695373396,0.00041576830684968337
-3.69,0.0004407694831151325,0.000030210247415487397,0.00006385242306641123,0.0006386887824946581,0.00043138609646002087
-3.68,0.00045731481405985675,0.00003187014450167579,0.00006679442636073244,0.0006614774736226184,0.000447546089705973
-3.67,0.00047443376760662064,0.00003361626489128356,0.00006986391778826019,0.0006850134877446588,0.0004642653274795581
-3.66,0.0004921443288328931,0.00003545280125118913,0.00007306603111939895,0.0007093188146548046,0.00048156131839942085
-3.65,0.0005104649743441856,0.00003738413436059744,0.00007640608875845364,0.000734415999911836,0.0004994520491980586
-3.64,0.0005294146830949348,0.0000394148407221219,0.00007988960787593394,0.0007603281557454024,0.0005179559952546972
-3.63,0.0005490129473569587,0.000041549700439209426,0.00008352230670659459,0.0007870789720716999,0.0005370921312728525
-3.62,0.0005692797838342526,0.00004379370536722831,0.00008731011101631938,0.00081469272761609,0.0005568799421014569
-3.61,0.0005902357449227856,0.0000461520675456491,0.00009125916074097297,0.0008431943011399515,0.000577339433698328
-3.6,0.0006119019301137719,0.00004863022791884097,0.00009537581680033436,0.0008726091827688084,0.0005984911442345529
-3.59,0.0006342999975387576,0.000051233865353124785,0.00009966666809023058,0.0009029634854186999,0.0006203561553382754
-3.58,0.0006574521756546765,0.00005396890595779705,0.00010413853865597436,0.0009342839563174688,0.0006429561034761483
-3.57,0.0006813812750668921,0.0000568415327179552,0.00010879849505021236,0.0009665979886175908,0.0006663131914706259
-3.56,0.0007061107004880362,0.00005985819544701855,0.00011365385387826266,0.00099993363309686,0.000690450200151031
-3.55,0.0007316644628303109,0.0000630256210669436,0.00011871218953401881,0.0010343196099431766,0.0007153905001362463
-3.54,0.0007580671914287103,0.00006635082422418901,0.00012398134212946753,0.0010697853206193995,0.00074115806374661
-3.53,0.00078534414639247,0.00006984111824957602,0.0001294694256208495,0.0011063608598040932,0.0007677774770425232
-3.52,0.0008135212310818084,0.00007350412647023921,0.00013518483613445846,0.0011440770274037638,0.0007952739519869966
-3.51,0.0008426250047069027,0.00007734779388193198,0.00014113626049505523,0.0011829653406320228,0.0008236733387292636
-3.5,0.0008726826950457602,0.00008138039918999918,0.00014733268495981843,0.001223058046150857,0.000853002138006314
-3.49,0.0009037222112775245,0.00008561056722737128,0.00015378340416073483,0.0012643881322690418,0.0008832875136590934
-3.48,0.0009357721569274798,0.00009004728175797951,0.0001604980302582695,0.0013069893411924618,0.0009145573052598398
-3.4699999999999998,0.0009688618429198468,0.00009469989867400439,0.00016748650230911715,0.0013508961813209388,0.000946840040846858
-3.46,0.0010030213007342376,0.00009957815959541147,0.00017475909585078044,0.00139614393958593,0.0009801649497628464
-3.45,0.0010382812956614103,0.00010469220588021642,0.0001823264327056599,0.0014427686938232674,0.0010145619755926455
-3.44,0.0010746733401537356,0.00011005259305393559,0.0001901994910072743,0.001490807325174817,0.0010500617891960476
-3.4299999999999997,0.001112229707265567,0.00011567030566666728,0.00019838961545116967,0.0015402975305128087,0.0010866958018311422
-3.42,0.0011509834441784845,0.00012155677258622243,0.00020690852777298642,0.0015912778348803054,0.0011244961783634163
-3.41,0.0011909683858061166,0.00012772388273569844,0.00021576833745609117,0.0016437876039410524,0.001163495850555579
-3.4,0.00123221916847302,0.0001341840012838428,0.00022498155267107437,0.0016978670564317436,0.0012037285304328875
-3.39,0.0012747712436618327,0.00014094998629649898,0.00023456109144933974,0.0017535572766094602,0.0012452287237184865
-3.38,0.0013186608918227423,0.00014803520585735512,0.0002445202930929045,0.0018109002266868865,0.0012880317433330624
-3.37,0.0013639252362389036,0.00015545355566614125,0.0002548729298224269,0.0018699387592475472,0.0013321737229528262
-3.36,0.0014106022569413848,0.00016321947712231392,0.0002656332186653658,0.001930716629633243,0.001377691630619648
-3.35,0.0014587308046667459,0.00017134797590216686,0.00027681583358606446,0.0019932785082953848,0.001424623282396854
-3.34,0.0015083506148503073,0.00017985464103717112,0.00028843591785942467,0.002057669993101969,0.0014730073560640196
-3.33,0.0015595023216476915,0.00018875566450121567,0.00030050909668969907,0.0021239376215914135,0.0015228834048437172
-3.32,0.0016122274719771244,0.00019806786131424946,0.00031305149007581213,0.0021921288831644615,0.0015742918711530909
-3.31,0.0016665685395745797,0.00020780869016966415,0.00032607972592444583,0.002262292231204942,0.0016272741003726515
-3.3,0.0017225689390536812,0.00021799627459255158,0.00033961095341201287,0.0023344770951200587,0.0016818723546246528
-3.29,0.0017802730399618786,0.00022864942463576604,0.00035366285659643124,0.00240873389229052,0.0017381298265529046
-3.2800000000000002,0.0018397261808242775,0.00023978765912049442,0.00036825366827950674,0.0024851140399206714,0.0017960906530958194
-3.27,0.0019009746831660803,0.00025143122842777457,0.00038340218412049893,0.0025636699667785107,0.0018557999292440688
-3.26,0.001964065865504376,0.0002636011378471476,0.00039912777700130053,0.0026444551248151504,0.0019173037217739975
-3.25,0.002029048057299768,0.0002763191714883348,0.0004154504116434587,0.0027275240006531857,0.001980649082947697
-3.24,0.002095970612857942,0.0002896079167615175,0.0004323906594770688,0.0028129321269330485,0.002045884064170329
-3.23,0.002164883925171062,0.00030349078943145826,0.00044996971376135676,0.0029007360935062445,0.0021130577295949576
-3.2199999999999998,0.0022358394396885424,0.0003179920592503636,0.00046820940495656506,0.0029909935584641104,0.002182220169664977
-3.21,0.0023088896680064958,0.00033313687617399023,0.00048713221634653485,0.0030837632589905263,0.0022534225145838505
-3.2,0.0023840882014648404,0.00034895129716511496,0.0005067612999111254,0.0031791050220266776,0.0023267169477016285
-3.19,0.0024614897246407006,0.0003654623135880323,0.0005271204924473947,0.0032770797747358046,0.0024021567188073864
-3.1799999999999997,0.002541150028726526,0.0003826978791973272,0.0005482343319381993,0.0033777495547556414,0.0024797961573164782
-3.17,0.0026231260247810244,0.00040068693872366985,0.0005701280741666267,0.0034811775202259455,0.002559690685341222
-3.16,0.0027074757568407,0.0004194594570588782,0.000592827709574403,0.0035874279595783528,0.002641896830633302
-3.15,0.002794258414879447,0.0004390464490419811,0.0006163599803621316,0.003696566301075483,0.002726472239385889
-3.14,0.002883534347603439,0.0004594800098474242,0.0006407523978289482,0.003808659122086067,0.0028134756888832145
-3.13,0.0029753650750682535,0.0004807933459760364,0.0006660332599488875,0.003923774158082683,0.002902967099985112
-3.12,0.0030698133011047403,0.000503020806848675,0.0006922316691809269,0.00404198031134823,0.0029950075494335373
-3.11,0.003166942925540081,0.0005261979170019312,0.0007193775505094012,0.004163347659377417,0.003089659281968102
-3.1,0.003266819056199918,0.0005503614088845015,0.0007475016697111149,0.004287947462958962,0.0031869857222370634
-3.09,0.0033695080206774812,0.0005755492562522287,0.000776635651845202,0.004415852173924274,0.0032870514864902236
-3.08,0.0034750773778549375,0.0006018007081590087,0.0008068119999613772,0.00454713544254803,0.003389922394039595
-3.07,0.0035835959291623614,0.0006291563235400535,0.0008380641140219482,0.004681872124585898,0.0034956654784737747
-3.06,0.003695133729559035,0.00065765800638318,0.0008704263100325266,0.004820138287934461,0.003604348998611321
-3.05,0.0038097620982218104,0.0006873490414829895,0.0009039338393760813,0.004962011218898254,0.0037160424491784892
-3.04,0.003927553628924779,0.0007182741307719466,0.0009386229083445147,0.005107569428048555,0.0038308165711961276
-3.0300000000000002,0.0040485822000944265,0.0007504794302214748,0.0009745306978616567,0.005256892655658543,0.00394874336206059
-3.02,0.004172922984523962,0.0007840125873052952,0.0010116953833910936,0.005410061876699015,0.00406989608530284
-3.01,0.00430065245873045,0.0008189227790162365,0.0010501561550218688,0.00556715930537904,0.004194349280010126
-3,0.0044318484119380075,0.0008552607504268426,0.001089953237724719,0.005728268399215424,0.004322178769893995
-2.99,0.004566589954670144,0.0008930788537830322,0.0011311279117710404,0.005893473862615066,0.004453461671988439
-2.98,0.004704957526933979,0.0009324310881190137,0.0011737225333063343,0.006062861649953744,0.004588276404961428
-2.9699999999999998,0.004847032905978953,0.0009733731393806555,0.001217780555069519,0.0062365189681351275,0.004726702697023152
-2.96,0.004992899213612376,0.001015962421043319,0.001263346547248979,0.006414534278613472,0.004868821593413941
-2.95,0.005142640923053939,0.0010602581152090976,0.0013104662184657782,0.006596997298863438,0.005014715463454532
-2.94,0.00529634386531102,0.0011063212141671475,0.0013591864368740255,0.006783999003280261,0.005164468007141275
-2.9299999999999997,0.005454095235056555,0.0011542145623996889,0.001409555251367882,0.006975631623493528,0.005318164261268543
-2.92,0.005615983595990969,0.0012040028990149528,0.0014616219128842233,0.007171988648077765,0.005475890605060594
-2.91,0.005782098885669473,0.0012557529005870942,0.0015154368957895224,0.007373164821642766,0.005637734765294702
-2.9,0.005952532419775854,0.0013095332243818411,0.001571051919338938,0.0075792561432868714,0.005803785820897419
-2.8899999999999997,0.006127376895823693,0.0013654145519452212,0.0016285199691951854,0.0077903598643958944,0.0059741342069954345
-2.88,0.0063067263962659275,0.0014234696330314948,0.0016878953189941985,0.008006574485770917,0.006148871718402664
-2.87,0.006490676390993364,0.001483773329844892,0.0017492335519441115,0.008227999754067695,0.006328091512524687
-2.86,0.00667932373920262,0.0015464026615684473,0.0018125915824435043,0.00845473665753063,0.006511888111661694
-2.8499999999999996,0.006872766690613978,0.0016114368491516717,0.001878027677704422,0.008686887421004194,0.006700357404691034
-2.84,0.007071104886019449,0.0016789573603274786,0.0019456014793650916,0.008924555500204798,0.006893596648110217
-2.83,0.007274439357141218,0.0017490479548271552,0.002015374025076694,0.009167845575236066,0.007091704466421189
-2.8200000000000003,0.0074828725257805526,0.0018217947297606573,0.0020874077700480647,0.009416863543330403,0.007294780851836557
-2.81,0.007696508202237322,0.0018972861651280857,0.0021617666085316334,0.00967171651080013,0.007502927163288348
-2.8,0.007915451582979969,0.0019756131694264245,0.0022385158952332915,0.009932512784181176,0.0077162461247199665
-2.79,0.008139809247546021,0.002056869125314273,0.0023177224666284697,0.01019936186055262,0.00793484182264178
-2.7800000000000002,0.008369689154653023,0.002141149935295447,0.0023994546621660044,0.010472374417015482,0.00815881970293087
-2.77,0.008605200637499671,0.002228554067380882,0.0024837823453408604,0.010751662299314202,0.008388286566855235
-2.76,0.008846454398237232,0.002319182600686486,0.0025707769246162407,0.011037338509584318,0.008623350566303046
-2.75,0.009093562501591053,0.0024131392709230265,0.0026605113741750386,0.011329517193210271,0.008864121198197374
-2.74,0.009346638367612283,0.0025105305157324164,0.0027530602544800224,0.01162831362477727,0.009110709298076773
-2.73,0.009605796763539587,0.0026114655198229446,0.0028484997326214878,0.011933844193101105,0.009363227032822306
-2.7199999999999998,0.009871153794751144,0.0027160562598545564,0.0029469076024307385,0.012246226385320602,0.009621787892511498
-2.71,0.010142826894787077,0.002824417549023262,0.0030483633043370084,0.012565578770036974,0.009886506681379926
-2.7,0.010420934814422592,0.0029366670812923244,0.0031529479449449688,0.012892020979485126,0.010157499507871206
-2.69,0.010705597609772187,0.00305292547521583,0.0032607443163093714,0.013225673690721727,0.01043488377375605
-2.6799999999999997,0.010996936629405587,0.0031733163172987847,0.003371836914882814,0.01356665860581548,0.010718778162301509
-2.67,0.011295074500456135,0.0032979662048360442,0.003486311960112079,0.01391509843102548,0.01100930262547149
-2.66,0.01160013511370256,0.003427004788170502,0.0036042574126579794,0.014271116854953234,0.011306578370139805
-2.65,0.01191224360760518,0.003560564812309535,0.0037257629922129625,0.014634838525654824,0.011610727843297182
-2.6399999999999997,0.012231526351277987,0.0036987821578365935,0.0038509201948903346,0.01500638902669979,0.011921874716233903
-2.63,0.012558110926378211,0.003841795881053521,0.00397982231015835,0.015385894852163991,0.012240143867680088
-2.62,0.012892126107895304,0.00398974825328707,0.004112564437291949,0.015773483380543553,0.01256566136588564
-2.61,0.013233701843821374,0.004142784799291744,0.004249243501314243,0.01616928284757787,0.012898554449622318
-2.5999999999999996,0.013582969233685634,0.004301054334679031,0.004389958268399551,0.016573422317969898,0.013238951508090494
-2.59,0.013940060505935825,0.00446470900230191,0.00453480936070915,0.016986031655992478,0.01358698205971386
-2.58,0.01430510899414969,0.004633904307521437,0.004683899270630477,0.01740724149497011,0.013942776729805302
-2.5700000000000003,0.014678249112060025,0.004808799152280746,0.004837332374389893,0.017837183205625298,0.014306467227087496
-2.56,0.01505961632737745,0.004989555867910436,0.004995214945008944,0.018275988863280284,0.014678186319052534
-2.55,0.015449347134395174,0.005176340246587314,0.0051576551645731925,0.018723791213904432,0.015058067806144854
-2.54,0.015847579025360818,0.005369321571367448,0.005324763135782694,0.01918072363899903,0.015446246494752545
-2.5300000000000002,0.016254450460600492,0.005568672644712561,0.005496650892752405,0.019646920119310962,0.01584285816899226
-2.52,0.016670100837381057,0.005774569815427729,0.005673432411030549,0.02012251519736794,0.016248039561273526
-2.51,0.017094670457496956,0.005987193003926519,0.005855223616802582,0.020607643938828277,0.01666192832162888
-2.5,0.01752830049356854,0.006206725725738925,0.006042142395247988,0.021102441892638994,0.017084662985796382
-2.49,0.017971132954039633,0.0064333551131756875,0.006234308598016816,0.021607045049996856,0.01751638294204239
-2.48,0.01842331064686205,0.00666727193506146,0.0064318440497923715,0.022121589802106868,0.017957228396711853
-2.4699999999999998,0.018884977141856187,0.006908670614448329,0.006634872553906421,0.022646212896734432,0.018407340338495122
-2.46,0.01935627673173696,0.007157749244219744,0.006843519896972731,0.02318105139354762,0.018866860501400243
-2.45,0.019837354391795313,0.007414709600494318,0.007057913852504677,0.023726242618246563,0.01933593132642059
-2.44,0.020328355738225837,0.007679757153737316,0.0072781841834821445,0.024281924115478165,0.019814695921888014
-2.4299999999999997,0.020829426985092204,0.007953101077487557,0.007504462643833085,0.024848233600534723,0.020303298022502855
-2.42,0.021340714899922782,0.008234954254605891,0.007736882978794455,0.025425308909836075,0.02080188194703261
-2.41,0.021862366757929387,0.008525533280951323,0.007975580924117608,0.02601328795019576,0.021310592554671805
-2.4,0.0223945302948429,0.008825058466389707,0.008220694204082439,0.02661230864687226,0.021829575200056326
-2.3899999999999997,0.022937353658360714,0.009133753833039488,0.008472362528285026,0.027222508890407327,0.02235897568692614
-2.38,0.023490985358201363,0.009451847110658957,0.008730727587163109,0.02784402648225452,0.022898940220431808
-2.37,0.02405557421476297,0.009779569729078372,0.008995933046223828,0.028476999079201815,0.023449615358080097
-2.36,0.024631269306382507,0.010117156807580725,0.009268124538937866,0.029121564136592563,0.024011147959315356
-2.3499999999999996,0.025218219915194417,0.010464847141134144,0.009547449658264514,0.02977785885035109,0.024583685133734094
-2.34,0.02581657547158769,0.010822883183379695,0.009834057946772026,0.030446020097819073,0.025167374187931416
-2.33,0.02642648549726172,0.011191511026277625,0.010128100885317595,0.031126184377410607,0.025762362570978213
-2.3200000000000003,0.02704809954688176,0.011570980376315572,0.01042973188025155,0.031818487747093914,0.02636879781852953
-2.31,0.027681567148336573,0.01196154452718297,0.010739106249110546,0.03252306576171012,0.02698682749556535
-2.3,0.028327037741601186,0.012363460328815499,0.011056381204764404,0.033240053409138576,0.02761659913776585
-2.29,0.028984660616209412,0.01277698815271504,0.011381715837982006,0.03396958504532119,0.028258260191524404
-2.2800000000000002,0.02965458484734125,0.01320239185345024,0.011715271098381368,0.03471179432815789,0.02891195795260279
-2.27,0.030336959230531636,0.013639938726244544,0.012057209773729635,0.03546681415028662,0.029577839503433432
-2.26,0.03103193221500827,0.01408989946055875,0.012407696467558859,0.03623477657076322,0.030256051649075355
-2.25,0.03173965183566742,0.0145525480895771,0.012766897575064206,0.037015812745656206,0.030946740851831404
-2.24,0.032460265643697445,0.015028161935506578,0.013134981257251186,0.03781005285757393,0.031650053164535
-2.23,0.03319392063586112,0.015517021550600564,0.013512117413299132,0.03861762604414136,0.03236613416251645
-2.2199999999999998,0.033940763182449214,0.01601941065381984,0.013898477651108833,0.03943866032544617,0.03309512887425924
-2.21,0.03470093895391882,0.01653561606304574,0.014294235256002675,0.04027328253047377,0.03383718171075893
-2.2,0.035474592846231424,0.017065927622761854,0.01469956515754613,0.041121618222552864,0.0345924363935975
-2.19,0.03626186890490622,0.01761063812712259,0.015114643894460286,0.04198379162383366,0.03536103588174753
-2.1799999999999997,0.0370629102478065,0.01817004323832995,0.015539649577595443,0.042859925538822,0.03614312229712171
-2.17,0.03787785898667748,0.0187444414002412,0.01597476185093724,0.04375014127699513,0.03693883684888522
-2.16,0.03870685614745561,0.019334133747133758,0.016420161850616854,0.044654558574523454,0.03774831975654844
-2.15,0.03955004158937022,0.019939424007555342,0.016876032161897887,0.04557329551512621,0.038571710171859334
-2.1399999999999997,0.04040755392286034,0.02056061840319093,0.01734255677411361,0.046506468450088476,0.0394091460995166
-2.13,0.04127953042633042,0.02119802554268133,0.01781992103352911,0.04745419191746948,0.04026076431672518
-2.12,0.04216610696177031,0.021851956310330753,0.018308311594103795,0.04841657856053209,0.0411267002916175
-2.11,0.043067417889265734,0.022522723749644886,0.018807916366130568,0.0493937390454248,0.042007088100564756
-2.0999999999999996,0.04398359598042723,0.023210642941643937,0.019318924462729502,0.05038578197814953,0.04290206034440412
-2.09,0.0449147723307671,0.02391603087789971,0.019841526144174896,0.0513928138208483,0.04381174806360946
-2.08,0.04586107627105489,0.024639206328249123,0.020375912760035354,0.05241493880744507,0.04473628065243323
-2.0700000000000003,0.04682263527768312,0.025380489703140732,0.0209222766891082,0.05345225885867691,0.045675785772049976
-2.06,0.047799574882077034,0.026140202910575453,0.02148081127713095,0.054504873496553606,0.04663038926273241
-2.05,0.048792018579182764,0.02691866920760713,0.02205171077225311,0.05557287975828295,0.047600215055092404
-2.04,0.049800087735070775,0.027716213046373346,0.02263517025825432,0.056656372109701716,0.048585385080420734
-2.0300000000000002,0.05082390149369116,0.02853315991463115,0.023231385585494903,0.057755442358253,0.04958601918016112
-2.02,0.051863576682820565,0.029369836170778426,0.02384055329958732,0.05887017956555127,0.0506022350145545
