x,origin,n_10,n_100,n_1000,n_10000
0.03000000000000025,0.3987627967620997,0.48166981756136085,0.42001543783585066,0.39017392917546934,0.39757684733766807
0.040000000000000036,0.39862325420460504,0.4808946599664057,0.4209006876612843,0.3899142412086466,0.39750700851207044
0.04999999999999982,0.39844391409476404,0.4800496416281811,0.42173911946955894,0.3896173080122394,0.39739770547744213
0.0600000000000005,0.3982248301956069,0.4791351353872929,0.42253044625880254,0.3892832149563338,0.3972489707959381
0.07000000000000028,0.39796606816275104,0.4781515442474945,0.4232743967986052,0.38891205804273826,0.39706084876708975
0.08000000000000007,0.39766770551160885,0.4770993010797162,0.4239707157849487,0.388503943859009,0.39683339540581564
0.08999999999999986,0.39732983157868834,0.4759788683045879,0.4246191639862192,0.3880589895274356,0.39656667841462356
0.09999999999999964,0.3969525474770118,0.4747907375537782,0.4252195183801845,0.38757732264902295,0.39626077715002583
0.11000000000000032,0.39653596604568575,0.47353542931049825,0.42577157228182816,0.38705908124250593,0.3959157825831882
0.1200000000000001,0.3960802117936561,0.47221349252953937,0.426275135461936,0.3865044136784386,0.3955317972548426
0.1299999999999999,0.3955854208376874,0.47082550423723013,0.4267300342563413,0.3859134786084003,0.39510893522449264
0.13999999999999968,0.3950517408346113,0.46937206911172313,0.42713611166573945,0.38528644488936864,0.3946473220139485
0.15000000000000036,0.3944793309078889,0.4678538190440388,0.42749322744599294,0.38462349150330655,0.39414709454522956
0.16000000000000014,0.3938683615685408,0.4662714126803107,0.42780125818885323,0.38392480747202024,0.3936084010728789
0.16999999999999993,0.3932190146304972,0.4646255349456974,0.4280600973930348,0.38319059176734194,0.39303140111073454
0.17999999999999972,0.39253148312042896,0.4629168965504432,0.4282696555255838,0.38242105321669934,0.3924162653532104
0.1900000000000004,0.39180597118212107,0.46114623347858447,0.4284298600734923,0.38161641040413324,0.39176317559113927
0.20000000000000018,0.3910426939754559,0.4593143064598193,0.4285406555855154,0.38077689156682937,0.39107232462223795
0.20999999999999996,0.3902418775700743,0.4574219004250663,0.4286020037041593,0.37990273448723316,0.39034391615625363
0.21999999999999975,0.38940375883379047,0.4554698239462625,0.42861388318781246,0.37899418638081867,0.3895781647148599
0.23000000000000043,0.3885285853158359,0.4534589086609571,0.428576289923003,0.37805150377958563,0.38877529552636836
0.2400000000000002,0.3876166151250141,0.4513900086822742,0.42848923692677315,0.3770749524113621,0.387935544415331
0.25,0.38666811680284924,0.4492639999948301,0.42835275433916686,0.37606480707499135,0.38705915768710636
0.2599999999999998,0.3856833691918161,0.4470817798372038,0.42816688940583836,0.37502135151148547,0.38614639200747014
0.27000000000000046,0.38466266129874277,0.44484426607156813,0.4279317064507956,0.37394487827123063,0.3851975142773527
0.28000000000000025,0.3836062921534785,0.44255239654110196,0.4276472868392991,0.3728356885773307,0.384212801502789
0.29000000000000004,0.38251457066292405,0.4402071284158107,0.42731372893094816,0.37169409218517735,0.3831925406601677
0.2999999999999998,0.38138781546052414,0.43780943752739543,0.42693114802299076,0.3705204072383409,0.38213702855687476
0.3100000000000005,0.3802263547513249,0.4353603176938137,0.42649967628390373,0.369314960120873,0.3810465716874228
0.3200000000000003,0.37903052615270166,0.432860780034189,0.4260194626772965,0.3680780853061193,0.37992148608516674
0.33000000000000007,0.3778006765308646,0.4303118522747227,0.4254906728761996,0.3668101252021379,0.37876209716970294
0.33999999999999986,0.376537161833254,0.4277145780462806,0.42491348916780725,0.365511429993826,0.37756873959005843
0.35000000000000053,0.3752403469169378,0.4250700161743192,0.42428811034875036,0.36418235748185435,0.37634175706377315
0.3600000000000003,0.37391060537312837,0.42237923996182847,0.4236147516109851,0.36282327291851474,0.3750815022119855
0.3700000000000001,0.3725483193479334,0.41964333646596635,0.422893644418387,0.36143454884058457,0.37378833639062997
0.3799999999999999,0.37115387935946603,0.4168634057690672,0.42212503637415133,0.3600165648993167,0.3724626295178617
0.3899999999999997,0.3697276841114324,0.4140405602447043,0.42130919107910536,0.35856970768766244,0.37110475989782254
0.40000000000000036,0.3682701403033233,0.4111759238194872,0.42044638798104594,0.35709437056483684,0.3697151140408658
0.41000000000000014,0.3667816624373361,0.40827063123127966,0.4195369222152236,0.3555909534783403,0.36829408648035983
0.41999999999999993,0.3652626726221539,0.40532582728451344,0.4185811044360991,0.3540598627835445,0.36684207958619053
0.4299999999999997,0.3637136003737135,0.4023426661032839,0.41757926064050865,0.3525015110609615,0.3653595033750885
0.4400000000000004,0.36213488241309216,0.3993223103828996,0.41653173198237786,0.35091631693130687,0.363846775317903
0.4500000000000002,0.36052696246164795,0.3962659306405628,0.41543887457913103,0.34930470486847526,0.3623043201439525
0.45999999999999996,0.35889029103354464,0.39317470446584696,0.41430105930995054,0.3476671050105431,0.360732569642576
0.46999999999999975,0.35722532522580086,0.3900498157716409,0.41311867160604654,0.3460039529689173,0.35913196246201895
0.4800000000000004,0.35553252850599704,0.38689245404621536,0.41189211123310177,0.3443156896357476,0.3575029439057817
0.4900000000000002,0.35381237049777964,0.38370381360706773,0.4106217920660649,0.34260276098972275,0.3558459657265645
0.5,0.3520653267642995,0.38048509285718773,0.409308141856468,0.34086561790036624,0.35416148591793994
0.5099999999999998,0.3502918785897259,0.37723749354438707,0.40795160199245356,0.33910471593095587,0.35244996850388977
0.5200000000000005,0.34849251275897447,0.37396222002431995,0.406552627251697,0.3373205151401848,0.35071188332633885
0.5300000000000002,0.3466677213357916,0.3706604785278179,0.40511168554742155,0.3355134798826846,0.34894770583082396
0.54,0.34481800143933333,0.36733347643314646,0.40362925766769897,0.3336840786085308,0.3471579168504314
0.5499999999999998,0.3429438550193839,0.36398242154378985,0.4021058370082449,0.33183278366185215,0.3453430023881432
0.5600000000000005,0.34104578863035245,0.36060852137235033,0.40054192929891264,0.329960071078664,0.34350345339772714
0.5700000000000003,0.3391243132041921,0.35721298243114297,0.39893805232409985,0.32806642038404576,0.3416397655633101
0.5800000000000001,0.33717994382238053,0.353797009530048,0.3972947356372817,0.32615231438878195,0.33975243907776986
0.5899999999999999,0.33521319948710615,0.35036180508218073,0.39561252026989413,0.3242182389855887,0.33784197842008706
0.6000000000000005,0.33322460289179956,0.3469085684179144,0.393891958434788,0.3222646829450432,0.33590889213179215
0.6100000000000003,0.33121468019115285,0.34343849510778623,0.3921336132244839,0.32029213771133697,0.33395369259264734
0.6200000000000001,0.3291839607707648,0.3399527762947945,0.39033805830445467,0.31830109719796795,0.33197689579569906
0.6299999999999999,0.32713297701655447,0.33645259803659006,0.38850587760167365,0.31629205758349355,0.32997902112184013
0.6399999999999997,0.3250622640840822,0.3329391406580413,0.38663766498866164,0.31426551710745854,0.3279605911140179
0.6500000000000004,0.3229723596679142,0.3294135781146401,0.3847340239632723,0.3122219758666147,0.3259221312512233
0.6600000000000001,0.32086380377117246,0.32587707736720223,0.38279556732445885,0.3101619356115479,0.32386416972239945
0.6699999999999999,0.3187371384754016,0.32233079776829143,0.38082291684426206,0.3080858995438257,0.32178723720039987
0.6799999999999997,0.3165929077108929,0.3187758904607927,0.37881670293626807,0.30599437211377983,0.3196918666161357
0.6900000000000004,0.31443165702759723,0.31521349778903,0.37677756432078074,0.3038878588190349,0.31757859293304075
0.7000000000000002,0.3122539333667612,0.3116447527228166,0.3747061476869587,0.30176686600389435,0.315447952921989
0.71,0.31006028483341613,0.3080707782947986,0.3726031073521627,0.29963190065969136,0.3133004849367925
0.7199999999999998,0.307851260469853,0.3044926870514476,0.3704691049187682,0.29748347022621585,0.31113672869041253
0.7300000000000004,0.3056274100302098,0.300911580518027,0.3683048089286913,0.2953220823943209,0.30895722503200906
0.7400000000000002,0.3033892837563001,0.2973285486778491,0.3661108945158798,0.2931482449098163,0.3067625157249585
0.75,0.30113743215480443,0.2937446694661106,0.363888043057021,0.2909624653787494,0.30455314322596005
0.7599999999999998,0.29887240577595287,0.29016100827859065,0.36163694182071887,0.28876525107417855,0.30232965046536026
0.7700000000000005,0.29659475499381566,0.2865786174954609,0.35935828361538996,0.2865571087445361,0.3000925806288119
0.7800000000000002,0.29430502978832507,0.2829985360204511,0.3570527664361322,0.28433854442368167,0.2978424769403921
0.79,0.2920037795291414,0.2794217888355861,0.35472109311081146,0.28211006324273835,0.2955798824472933
0.7999999999999998,0.2896915527614828,0.27584938657169805,0.35236397094562105,0.2798721692438107,0.2933053398062065
0.8100000000000005,0.2873688969940282,0.2722823250948946,0.34998211137035773,0.2776253651956732,0.2910193910715102
0.8200000000000003,0.28503635848900716,0.26872158510914773,0.34757622958366413,0.2753701524115223,0.28872257748537666
0.8300000000000001,0.28269448205458025,0.2651681317751449,0.34514704419847897,0.2731070305688766,0.28641543926990404
0.8399999999999999,0.2803438108396206,0.2616229143455334,0.3426952768879423,0.2708364975317155,0.28409851542138514
0.8500000000000005,0.27798488613099637,0.2580868658166613,0.3402216520319945,0.26855904917493784,0.2817723435068152
0.8600000000000003,0.2756182471534566,0.254560902596908,0.3377268963649093,0.26627517921122246,0.27943745946274373
0.8700000000000001,0.2732444308722162,0.25104592419167043,0.33521173862399545,0.2639853790203692,0.27709439739656794
0.8799999999999999,0.27086397179833804,0.2475428129050634,0.33267690919970416,0.26169013748120024,0.27474368939036936
0.8899999999999997,0.2684774017970024,0.24405243355836526,0.3301231397873706,0.2593899408060928,0.27238586530738607
0.9000000000000004,0.26608524989875476,0.2405756332252266,0.327551163040819,0.25708527237821815,0.2700214526012149
0.9100000000000001,0.26368804211381813,0.2371132409836448,0.3249617122280558,0.25477661259155665,0.26765097612783334
0.9199999999999999,0.26128630124955315,0.23366606768468035,0.322355520889272,0.25246443869375296,0.2652749579605269
0.9299999999999997,0.2588805467311489,0.23023490573788805,0.3197333224973734,0.2501492246318814,0.2628939172078098
0.9400000000000004,0.2564712944256203,0.22682052891340676,0.31709585012125235,0.2478314409011794,0.2605083698344173
0.9500000000000002,0.25405905646918897,0.223423692160643,0.31444383609201226,0.24551155439681235,0.2581188284854519
0.96,0.2516443410981171,0.22004513144346052,0.31177801167234814,0.24319002826872296,0.25572580231375525
0.9699999999999998,0.249227652483066,0.21668556359178243,0.3090991067292889,0.24086732177962417,0.2533297968105836
0.9800000000000004,0.24680949056704266,0.21334568616948568,0.30640784941049715,0.23854389016618488,0.2509313136396533
0.9900000000000002,0.24439035090699954,0.21002617735846227,0.30370496582431966,0.236220184503459,0.24853085047462628
1,0.24197072451914337,0.20672769585869727,0.3009911797237756,0.23389665157260325,0.24612890084009617
1.0099999999999998,0.2395510977280134,0.20345088080421117,0.29826721219466873,0.23157373373192977,0.2437259539561404
1.0200000000000005,0.23713195201937948,0.20019635169468936,0.2955337813480009,0.22925186879133375,0.24132249458649338
1.0300000000000002,0.23471376389701173,0.19696470834261512,0.29279160201686033,0.22693148989013565,0.23891900289039775
1.04,0.2322970047433662,0.19375653083570393,0.29004138545795216,0.22461302537837194,0.23651595427818214
1.0499999999999998,0.2298821406842331,0.19057237951443176,0.28728383905793703,0.22229689870157168,0.2341138192706203
1.0600000000000005,0.22746963245738577,0.18741279496442975,0.2845196660447333,0.21998352828904583,0.23171306336211103
1.0700000000000003,0.22505993528526957,0.1842782980235132,0.28174956520393674,0.217673327445721,0.22931414688772683
1.08,0.22265349875176113,0.18116938980309344,0.27897423060050214,0.21536670424753857,0.22691752489416564
1.0899999999999999,0.22025076668303334,0.17808655172372073,0.27619435130583125,0.21306406144044737,0.22452364701464791
1.1000000000000005,0.21785217703255041,0.175030245564487,0.27341061113040005,0.21076579634300566,0.2221329573477871
1.1100000000000003,0.21545816177021965,0.17200091352601313,0.2706236883620564,0.2084723007526133,0.2197458943404681
1.12,0.21306914677571784,0.16899897830673047,0.26783425551011036,0.2061839608553852,0.21736289067475675
1.13,0.21068555173601533,0.16602484319216704,0.26504297905533675,0.20390115713968285,0.21498437315886773
1.1399999999999997,0.20830779004710845,0.16307889215692978,0.2622505192060014,0.2016242643133105,0.2126107626222113
1.1500000000000004,0.20593626871997464,0.16016148997907353,0.25945752966001634,0.19935365122438395,0.2102424738145347
1.1600000000000001,0.20357138829075938,0.15727298236653883,0.2566646573733258,0.19708968078587835,0.2078799153091767
1.17,0.2012135427351974,0.15441369609532937,0.25387254233461287,0.19483270990385326,0.2055234894104431
1.1799999999999997,0.19886311938727594,0.15158393915910334,0.251081817346421,0.19258308940935945,0.20317359206511582
1.1900000000000004,0.19652049886213643,0.148784000929835,0.24829310781276542,0.19034116399402073,0.2008306127781
1.2000000000000002,0.19418605498321292,0.14601415232920933,0.2455070315333159,0.18810727214928882,0.19849493453221223
1.21,0.19186015471359938,0.14327464601039613,0.24272419850421478,0.1858817461093598,0.19616693371210922
1.2199999999999998,0.1895431580916403,0.14056571654985808,0.23994521072559927,0.1836649117977464,0.1938469800323563
1.2300000000000004,0.18723541817072945,0.13788758064883255,0.2371706620158808,0.18145708877749098,0.19153543646962862
1.2400000000000002,0.18493728096330525,0.1352404373441316,0.23440113783283667,0.17925859020500598,0.1892326591990378
1.25,0.18264908538902191,0.1326244682278941,0.23163721510155455,0.17706972278752375,0.18693899753457097
1.2599999999999998,0.18037116322708038,0.13003983767593177,0.22887946204927367,0.17489078674413855,0.1846547938736313
1.2700000000000005,0.17810383907269348,0.12748669308429847,0.226128438047153,0.17272207577041748,0.18238038364566125
1.2800000000000002,0.1758474302976623,0.12496516511371862,0.22338469345899548,0.17056387700656,0.1801160952648317
1.29,0.173602247015033,0.12247536794150302,0.22064876949694662,0.16841647100907553,0.17786225008677115
1.2999999999999998,0.1713685920478074,0.1200173995205882,0.217921198084187,0.166280131725958,0.17561916236931707
1.3100000000000005,0.1691467609016723,0.11759134184532605,0.2152025017246253,0.16415512647532257,0.17338713923725665
1.3200000000000003,0.16693704174171375,0.11519726122365935,0.21249319337959816,0.16204171592747724,0.17116648065103268
1.33,0.1647397153730768,0.11283520855531069,0.20979377635157112,0.1599401540903916,0.16895747937937883
1.3399999999999999,0.16255505522553418,0.1105052196156246,0.2071047441748389,0.1578506882985329,0.16676042097585425
1.3500000000000005,0.1603833273419195,0.1082073153446929,0.20442658051320725,0.15577355920502747,0.1645755837592395
1.3600000000000003,0.15822479037038298,0.10594150214140484,0.20175975906464189,0.15370900077711314,0.16240323879775675
1.37,0.15607969556042084,0.10370777216205734,0.1991047434728567,0.15165724029483826,0.16024364989707116
1.38,0.15394828676263372,0.10150610362317249,0.19646198724581634,0.14961849835296873,0.15809707359203506
1.3899999999999997,0.15183080043216174,0.09933646110816514,0.19383193368111706,0.14759298886605776,0.15596375914212748
1.4000000000000004,0.1497274656357448,0.09719879587751037,0.19121501579820627,0.14558091907663276,0.15384394853054328
1.4100000000000001,0.14763850406235568,0.09509304618206484,0.18861165627739876,0.14358248956645545,0.15173787646688464
1.42,0.1455641300373476,0.09301913757919707,0.18602226740563665,0.1415978942708023,0.14964577039340218
1.4299999999999997,0.14350455054006248,0.09097698325139111,0.1834472510289445,0.13962732049572157,0.14756785049473672
1.4400000000000004,0.1414599652248387,0.08896648432698766,0.18088699851151638,0.1376709489382122,0.14550432971110633
1.4500000000000002,0.13943056644536023,0.08698753020273607,0.17834189070137585,0.13572895370927454,0.1434554137548837
1.46,0.13741653928228179,0.08503999886783145,0.17581229790253752,0.1338015023597784,0.14142130113050624
1.4699999999999998,0.13541806157407132,0.08312375722912253,0.17329857985360275,0.13188875590909563,0.13940218315766234
1.4800000000000004,0.1334353039510022,0.0812386614371758,0.17080108571271016,0.12999086887644096,0.13739824399769165
1.4900000000000002,0.13146842987223098,0.0793845572128925,0.16832015404876474,0.12810798931486528,0.13540966068314111
1.5,0.12951759566589174,0.07756128017437632,0.16585611283885673,0.12624025884784254,0.13343660315040987
1.5099999999999998,0.12758295057214192,0.07576865616376213,0.16340927947178854,0.12438781270839436,0.13147923427542413
1.5200000000000005,0.12566463678908804,0.07400650157371716,0.16097996075761487,0.12255077978069093,0.12953770991227384
1.5300000000000002,0.12376278952152307,0.07227462367333716,0.15856845294310315,0.12072928264407086,0.12761217893474675
1.54,0.12187753703240178,0.07057282093316282,0.1561750417330139,0.1189234376194155,0.12570278328069087
1.5499999999999998,0.12000900069698565,0.06890088334905482,0.15380000231710395,0.11713335481782097,0.12380965799913997
1.5600000000000005,0.11815729505958221,0.06725859276466685,0.1514435994027446,0.11535913819150205,0.12193293130013129
1.5700000000000003,0.11632252789280702,0.06564572319226876,0.14910608725304966,0.11360088558686884,0.12007272460714681
1.58,0.11450480025929236,0.06406204113167473,0.14678770973040134,0.1118586887997089,0.11822915261210544
1.5899999999999999,0.1127042065757706,0.06250730588704452,0.14448870034526418,0.11013263363241615,0.11640232333283843
1.6000000000000005,0.11092083467945546,0.06098126988132813,0.14220928231016924,0.10842279995319931,0.11459233817297275
1.6100000000000003,0.10915476589664731,0.059483678968137124,0.13994966859875357,0.10672926175720726,0.11279929198415302
1.62,0.1074060751134838,0.0580142727408281,0.1377100620097317,0.10505208722950529,0.11102327313052546
1.63,0.10567483084876363,0.05657278483859899,0.13549065523568146,0.10339133880983942,0.10926436355541454
1.6399999999999997,0.10396109532876426,0.055158943249399545,0.13329163093651747,0.10174707325912277,0.10752263885011587
1.6500000000000004,0.10226492456397797,0.05377247060947107,0.1311131618175281,0.10011934172757848,0.10579816832473217
1.6600000000000001,0.10058636842769055,0.05241308449933549,0.12895541071184907,0.0985081898244758,0.10409101508097862
1.67,0.09892547073632371,0.05108049773606178,0.12681853066724263,0.09691365768939113,0.10240123608688172
1.6799999999999997,0.09728226933146754,0.04977441866164956,0.12470266503705628,0.09533578006493239,0.1007288822532988
1.6900000000000004,0.09565679616352393,0.04849455142737194,0.12260794757522604,0.09377458637085923,0.09907399851218254
1.7000000000000002,0.0940490773768869,0.04724059627393375,0.12053450253519521,0.09223010077953524,0.09743662389651674
1.71,0.09245913339658068,0.046012249807303375,0.11848244477261188,0.09070234229264611,0.09581679162184659
1.7199999999999998,0.0908869790162829,0.044809205270090746,0.11645187985167459,0.08919132481912093,0.09421452916933296
1.7300000000000004,0.08933262348765493,0.04363115280834589,0.11444290415498919,0.08769705725419097,0.09262985837025235
1.7400000000000002,0.0877960706109056,0.042477779733665344,0.11245560499680345,0.08621954355952288,0.09106279549187199
1.75,0.08627731882651153,0.041348770780497035,0.11049006073948113,0.08475878284436084,0.08951335132462285
1.7599999999999998,0.08477636130802226,0.0402438083585463,0.1085463409130828,0.08331476944761718,0.08798153127050076
1.7700000000000005,0.08329318605587441,0.0391625728001901,0.1066245063379152,0.08188749302084582,0.0864673354326201
1.7800000000000002,0.08182777599214276,0.03810474260281561,0.10472460924991484,0.0804769386120389,0.08497075870584922
1.79,0.08038010905615417,0.03706999466600572,0.10284669342872693,0.07908308675018114,0.08349179086845328
1.7999999999999998,0.07895015830089418,0.036058004523503,0.10099079432834816,0.07770591353050481,0.08203041667467603
1.8100000000000005,0.07753789199013392,0.035068446569889083,0.09915693921019464,0.0763453907003811,0.08058661594818693
1.8200000000000003,0.07614327369620728,0.03410099428192479,0.09734514727846223,0.07500148574579045,0.07916036367632566
1.83,0.0747662623983676,0.033155320434501784,0.09555542981764285,0.07367416197830948,0.0777516301050714
1.8399999999999999,0.07340681258165692,0.03223109731116603,0.09378779033206615,0.0723633786225589,0.07636038083467152
1.8500000000000005,0.07206487433621792,0.03132799690917657,0.09204222468733107,0.07106909090405235,0.07498657691585879
1.8600000000000003,0.07074039345698334,0.03044569113907329,0.09031872125349794,0.06979125013738954,0.07363017494659169
1.87,0.06943331154367419,0.029583852018729557,0.08861726104990718,0.06852980381473676,0.07229112716924921
1.88,0.06814356610104458,0.028742151861876942,0.08693781789149875,0.06728469569453988,0.07096938156821715
1.8899999999999997,0.06687109063930718,0.027920263461090274,0.08528035853650073,0.06605586589041464,0.06966488196779919
1.9000000000000004,0.06561581477467655,0.027117860265231008,0.0836448428353618,0.06484325096015973,0.0683775681303896
1.9100000000000001,0.06437766432996934,0.02633461655135062,0.08203122388080142,0.06364678399484099,0.06710737585484591
1.92,0.06315656143519865,0.025570207591061267,0.08043944815885223,0.06246639470789253,0.06585423707499719
1.9299999999999997,0.06195242462810519,0.024824309811388594,0.07886945570077464,0.061302009524185665,0.06461807995823046
1.9400000000000004,0.060765168954564734,0.024096600950123368,0.07732118023571995,0.0601535516690142,0.06339882900409306
1.9500000000000002,0.059594706068816054,0.023386760205697302,0.07579454934402519,0.059020941256947415,0.06219640514285431
1.96,0.05844094433345147,0.022694468381609722,0.07428948461101945,0.057904095380501584,0.0610107258339669
1.9699999999999998,0.05730378891911715,0.022019408025440314,0.07280590178122907,0.056802928198584034,0.05984170516437414
1.9800000000000004,0.05618314190386799,0.02136126356248413,0.07134371091286607,0.055717351024662895,0.05868925394660644
1.9900000000000002,0.05507890237212574,0.020719721424052255,0.06990281653248978,0.05464727241461755,0.05755327981661394
2,0.05399096651318806,0.020094470170483297,0.06848311778973008,0.0535925982542252,0.05643368733128134
2.01,0.05291922771924031,0.019485200608917327,0.0670845086119675,0.052553231846241694,0.0553303780655754
2.0200000000000005,0.05186357668282051,0.018891605905885643,0.06570687785886307,0.051529073997033735,0.05424325070927318
2.0300000000000002,0.05082390149369116,0.018313381694774877,0.06435010947663661,0.05052002310272232,0.053172201163223555
2.04,0.049800087735070775,0.017750226178225945,0.06301408265199039,0.04952597523479688,0.0521171226350925
