x,origin,n_10,n_100,n_1000,n_10000
2.05,0.048792018579182764,0.017201840225533543,0.061698671965583506,0.04854682422516287,0.051077905734547804
2.0600000000000005,0.047799574882076964,0.016667927465113388,0.06040374754495757,0.04758246175058439,0.050054438567836666
2.0700000000000003,0.04682263527768312,0.016148194372108193,0.059129175216823274,0.046632777416485964,0.049046606831713385
2.08,0.04586107627105489,0.015642350351205505,0.05787481665861386,0.045697658840077926,0.048054293906673505
2.09,0.0449147723307671,0.015150107814744313,0.05664052954921976,0.04477699173277223,0.04707738094945469
2.1000000000000005,0.043983595980427156,0.01467118225618838,0.055426167718816984,0.04387065998185501,0.046115746984763506
2.1100000000000003,0.0430674178892657,0.01420529231904752,0.05423158129770605,0.04297854573138524,0.045169268996190545
2.12,0.04216610696177031,0.013752159861329312,0.05305661686408024,0.04210052946228698,0.04423782201627535
2.13,0.04127953042633042,0.013311510015606959,0.0519011175906458,0.041236490071608525,0.04332127921568711
2.1400000000000006,0.04040755392286025,0.012883071244789138,0.050764923390017654,0.04038630495091794,0.042419511991485304
2.1500000000000004,0.039550041589370186,0.012466575393680953,0.04964787105881826,0.03954985006380952,0.0415323900544284
2.16,0.03870685614745561,0.012061757736424882,0.04854979442040748,0.038727000022493664,0.04065978151529722
2.17,0.03787785898667748,0.011668357019913714,0.04747052446617847,0.0379176281634469,0.039801552970204455
2.1799999999999997,0.0370629102478065,0.01128611550326719,0.04640988949535174,0.0371216066220975,0.038957569584859846
2.1900000000000004,0.03626186890490619,0.010914778993465877,0.04536771525320611,0.03633880640652436,0.03812769517776386
2.2,0.035474592846231424,0.010554096877236449,0.04434382506768706,0.0355690974701482,0.03731179230230351
2.21,0.03470093895391882,0.010203822149282964,0.04333803998433347,0.03481234878339347,0.0365097223277246
2.2199999999999998,0.033940763182449214,0.0098637114369604,0.042350178899470466,0.0340684284043037,0.035721345518957344
2.2300000000000004,0.03319392063586109,0.009533525021485627,0.04138005869161429,0.033337203548090714,0.03494652111527238
2.24,0.032460265643697445,0.00921302685578296,0.04042749435104107,0.03261854065560166,0.03418510740774625
2.25,0.03173965183566742,0.008901984579060045,0.03949229910747174,0.03191230546068702,0.03343696181551564
2.26,0.03103193221500827,0.00860016952821164,0.038574284555829605,0.0312183630564558,0.03270194096080292
2.2700000000000005,0.030336959230531597,0.008307356746147286,0.03767326078002843,0.030536577960403485,0.031979900742694446
2.2800000000000002,0.02965458484734125,0.008023324987139927,0.03678903647475212,0.02986681417840052,0.03127069640965631
2.29,0.028984660616209412,0.007747856719291351,0.035921419065188774,0.029208935267528845,0.030574182630771368
2.3,0.028327037741601186,0.007480738124210829,0.03507021482468562,0.028562804397756728,0.02989021356568535
2.3100000000000005,0.02768156714833653,0.007221759094002384,0.03423522899029299,0.027928284412441672,0.02921864293324798
2.3200000000000003,0.02704809954688176,0.006970713225655694,0.03341626587616784,0.027305237887653218,0.02855932407883912
2.33,0.02642648549726172,0.006727397812934876,0.032613128984809565,0.026693527190307043,0.027912110040368022
2.34,0.02581657547158769,0.0064916138358592735,0.03182562111610467,0.02609301453510484,0.027276853612938395
2.3500000000000005,0.02521821991519436,0.0062631659478686865,0.03105354447415705,0.025503562040273122,0.02665340741216983
2.3600000000000003,0.024631269306382486,0.00604186246076538,0.03029670077188489,0.024925031782097058,0.02604162393616994
2.37,0.02405557421476297,0.00582751532752364,0.029554891333365335,0.02435728584824416,0.025441355626150016
2.38,0.023490985358201363,0.005619940123057268,0.02882791719391323,0.02380018638987632,0.024852454925681017
2.3900000000000006,0.02293735365836066,0.005418956023033609,0.02811557919787916,0.023253595672546503,0.024274774338585024
2.4000000000000004,0.022394530294842882,0.005224385780822233,0.027417678094156794,0.022717376125880057,0.02370816648546029
2.41,0.021862366757929387,0.005036055702664397,0.026734014629389697,0.022191390392038955,0.023152484158837326
2.42,0.021340714899922782,0.004853795621149081,0.026064389638871525,0.021675501372970387,0.02260758037696657
2.4299999999999997,0.020829426985092204,0.004677438867079106,0.025408604135134096,0.02116957227644031,0.022073308436236772
2.4400000000000004,0.02032835573822582,0.00450682223981018,0.024766459394220786,0.02067346666085354,0.021549521962225943
2.45,0.019837354391795313,0.0043417859761439356,0.024137757039644082,0.020187048478864097,0.021036074959386936
2.46,0.01935627673173696,0.004182173717854484,0.023522299124027785,0.019710182119777833,0.02053282185937022
2.4699999999999998,0.018884977141856187,0.004027832477926941,0.022919888208437402,0.019242732450752923,0.020039617567988464
2.4800000000000004,0.01842331064686203,0.0038786126055842638,0.022330327439402328,0.018784564856801796,0.019556317510826912
2.49,0.017971132954039633,0.003734367750177638,0.021753420623636718,0.018335545279601097,0.019082777677505783
2.5,0.01752830049356854,0.003594954824013625,0.021188972300466076,0.017895540255114903,0.018618854664600146
2.51,0.017094670457496956,0.003460233964190148,0.020636787811970037,0.017464416950038798,0.018164405717225357
2.5200000000000005,0.016670100837381043,0.003330068493511176,0.02009667337085153,0.01704204319707189,0.01771928876929507
2.5300000000000002,0.016254450460600492,0.0032043248805488276,0.019568436126045714,0.016628287529024836,0.017283362482461123
2.54,0.015847579025360818,0.0030828726989194045,0.01905188422608182,0.0162230192117724,0.016856486283743664
2.55,0.015449347134395174,0.0029655845858386144,0.018546826880214338,0.015826108276060093,0.016438520401862316
2.5600000000000005,0.01505961632737743,0.0028523362000193024,0.018053074417339828,0.01543742554817428,0.0160293259022785
2.5700000000000003,0.014678249112060025,0.002743006178973214,0.017570438342717886,0.01505684267948615,0.01562876472096029
2.58,0.01430510899414969,0.0026374760957767335,0.01709873139251516,0.014684232174880065,0.01523669969688131
2.59,0.013940060505935825,0.00253563041535874,0.016637767586193866,0.014319467420077949,0.0148529946032665
2.6000000000000005,0.013582969233685602,0.0024373564503670257,0.01618736227676602,0.013962422707870908,0.014477514177597389
2.6100000000000003,0.013233701843821355,0.0023425443166678783,0.01574733219893689,0.0136129732632707,0.014110124150390509
2.62,0.012892126107895304,0.0022510868885317423,0.01531749551516078,0.013270995267592775,0.01375069127276246
2.63,0.012558110926378211,0.0021628797535563297,0.014897671859635494,0.012936365881484868,0.013399083342796924
2.6400000000000006,0.012231526351277954,0.0020778211673764323,0.014487682380260243,0.012608963266913565,0.01305516923072759
2.6500000000000004,0.011912243607605169,0.0019958120082084517,0.014087349778584796,0.012288666608123071,0.012718818902953148
2.66,0.01160013511370256,0.0019167557312754619,0.013696498347776935,0.01197535613157972,0.012389903444899292
2.67,0.011295074500456135,0.0018405583231574571,0.013314954008637483,0.011668913124916896,0.012068295082744637
2.6799999999999997,0.010996936629405587,0.0017671282561092768,0.012942544343691768,0.01136921995489487,0.011753867204026519
2.6900000000000004,0.010705597609772173,0.0016963764423874221,0.012579098629387893,0.0110761600843904,0.01144649437714372
2.7,0.010420934814422592,0.0016282161886250976,0.01222444786643249,0.010789618088431449,0.01114605236977338
2.71,0.010142826894787077,0.0015625631502932706,0.011878424808295082,0.010509479669291916,0.010852418166219149
2.7199999999999998,0.009871153794751144,0.0014993352862840517,0.011540863987913517,0.010235631670662791,0.01056546998370889
2.7300000000000004,0.009605796763539575,0.0014384528136508852,0.011211601742632535,0.009967962090914903,0.010285087287659417
2.74,0.009346638367612283,0.0013798381625387713,0.010890476237408677,0.009706360095469746,0.010011150805926995
2.75,0.009093562501591053,0.0013234159313358991,0.0105773274863148,0.009450716028294219,0.009743542542061365
2.76,0.008846454398237232,0.001269112842076897,0.010271997372378192,0.009200921422535922,0.009482145787582668
2.7700000000000005,0.008605200637499661,0.001216857696126142,0.009974329665786352,0.008956869010315468,0.009226845133299601
2.7800000000000002,0.008369689154653023,0.0011665813301683303,0.009684170040495113,0.008718452731692432,0.008977526479688016
2.79,0.008139809247546021,0.001118216572531914,0.009401366089273524,0.008485567742821538,0.008734077046348775
2.8,0.007915451582979969,0.0010716981998697764,0.009125767337220966,0.008258110423316109,0.008496385380564518
2.8100000000000005,0.0076965082022373114,0.001026962894220052,0.008857225253791488,0.008035978382835679,0.008264341364974281
2.8200000000000003,0.0074828725257805526,0.0009839492004686805,0.00859559326336079,0.007819070466914711,0.00803783622438565
2.83,0.007274439357141218,0.0009425974842339914,0.008340726754371195,0.0076072867620492505,0.007816762531743557
2.84,0.007071104886019449,0.0009028498901923459,0.008092483087090603,0.0074005286000590476,0.00760101421327575
2.8500000000000005,0.006872766690613965,0.000864650300862622,0.00785072160002067,0.00719869856174168,0.0073904865528340085
2.8600000000000003,0.006679323739202609,0.0008279442958660934,0.007615303614990223,0.007001700479836312,0.007185076195451004
2.87,0.006490676390993364,0.0007926791116770627,0.007386092440969145,0.006809439441313603,0.006984681150132047
2.88,0.0063067263962659275,0.000758803601878566,0.007162953376638919,0.0066218217890093925,0.006789200791901594
2.8900000000000006,0.006127376895823677,0.0007262681979361753,0.006945753711754826,0.006438755122618768,0.006598535863123846
2.9000000000000004,0.005952532419775849,0.0006950248705020252,0.006734362727335597,0.006260148299067794,0.00641258847411693
2.91,0.005782098885669473,0.0006650270912599629,0.006528651694715555,0.006085911432279619,0.006231262103080025
2.92,0.005615983595990969,0.0006362297953218808,0.006328493873494617,0.005915955892352001,0.006054461595352897
2.9299999999999997,0.005454095235056555,0.000608589344184139,0.0061337645084208825,0.005750194304162995,0.005882093162027017
2.9400000000000004,0.00529634386531101,0.0005820634892521485,0.0059443408252407405,0.005588540545421432,0.005714064377927327
2.95,0.005142640923053939,0.0005566113359402048,0.005760102025550822,0.005430909744178978,0.00555028417898394
2.96,0.004992899213612376,0.0005321933083527618,0.0055809292806860205,0.005277218275819995,0.005390662859012339
2.9699999999999998,0.004847032905978953,0.0005087711145525477,0.005406705724677644,0.0051273837595459185,0.00523511206592117
2.9800000000000004,0.004704957526933971,0.00048630771241999144,0.005237316446315206,0.004981325054370173,0.005083544797366121
2.99,0.004566589954670144,0.00046476727610773844,0.005072648480345214,0.004838962254639851,0.004935875395868396
3,0.0044318484119380075,0.0004441151630931516,0.004912590797839774,0.004700216685100024,0.004792019543416038
3.01,0.00430065245873045,0.00042431788183109183,0.004757034295767763,0.00456501089551672,0.0046518942555663625
3.0200000000000005,0.0041729229845239545,0.00040534306000843015,0.004605871785800591,0.004433268654874048,0.004515417875067351
3.0300000000000002,0.0040485822000944265,0.00038715941340118116,0.004458997982384471,0.0043049149451610605,0.004382510065015895
3.04,0.003927553628924779,0.0003697367153344007,0.004316309490110348,0.004179875954763613,0.004253091801570181
3.05,0.0038097620982218104,0.00035304576674446145,0.004177704790412645,0.004058079071476489,0.004127085366233986
3.0600000000000005,0.0036951337295590284,0.0003370583668426611,0.0040430842276271495,0.003939452875150634,0.004004414337729615
3.0700000000000003,0.0035835959291623588,0.00032174728437859304,0.0039123499944380795,0.0038239271299903978,0.0038850035834766925
3.08,0.0034750773778549375,0.0003070862295011433,0.003785406116743823,0.003711432776515118,0.0037687792506932456
3.09,0.0033695080206774812,0.0002930498262145056,0.0036621584379704785,0.003601901923199752,0.0036556687571357464
3.1000000000000005,0.0032668190561999156,0.0002796135854260899,0.003542514602861629,0.003495267837808443,0.0035456007814941804
3.1100000000000003,0.003166942925540075,0.00026675387858275744,0.0034263840407725457,0.0033914649384351367,0.003438505253458168
3.12,0.0030698133011047403,0.00025444791189136893,0.003313677948496057,0.0032904287842648074,0.0033343133434697264
3.13,0.0029753650750682535,0.00024267370111925727,0.003204309272647424,0.003192096066069031,0.0032329574521782973
3.1400000000000006,0.002883534347603434,0.0002314100469698001,0.0030981926916344147,0.003096404596449,0.003134371199613081
3.1500000000000004,0.002794258414879442,0.000220636511027962,0.002995244597238627,0.003003293299839155,0.003038489414087662
3.16,0.0027074757568407,0.00021033339227027875,0.002895383075833343,0.002912702202284181,0.0029452481208515325
3.17,0.0026231260247810244,0.00020048170413350323,0.0027985278892628663,0.002824572421002001,0.002854584530502944
3.1799999999999997,0.002541150028726526,0.00019106315213577763,0.002704600455407481,0.0027388461537451504,0.00276643702717714
3.1900000000000004,0.0024614897246406984,0.00018206011204396387,0.0026135238284578344,0.0026554666679726017,0.0026807451565238065
3.2,0.0023840882014648404,0.0001734556085804911,0.002525222678921869,0.0025743782898439674,0.002597449613487335
3.21,0.0023088896680064958,0.00016523329466283925,0.002439623273386827,0.002495526393047609,0.0025164922299030054
3.2199999999999998,0.0022358394396885424,0.0001573774311685869,0.0023566534540584824,0.0024188573874742102,0.0024378159619222743
3.2300000000000004,0.0021648839251710585,0.00014987286721872517,0.002276242618098911,0.0023443187077468322,0.0023613648772796867
3.24,0.002095970612857942,0.00014270502097177935,0.0021983216967838533,0.0022718588016184117,0.0022870841424139266
3.25,0.002029048057299768,0.00013585986092110215,0.002122823134499788,0.002201427118247304,0.002214920009454999
3.26,0.001964065865504376,0.0001293238876875773,0.002049680867600673,0.002132974096361338,0.0021448198030895337
3.2700000000000005,0.0019009746831660768,0.0001230841162998224,0.001978830303143439,0.002066451152320517,0.0020767319073156025
3.2800000000000002,0.0018397261808242775,0.00011712805895387402,0.0019102082975209168,0.002001810668088287,0.0020106057520984156
3.29,0.0017802730399618786,0.00011144370824423623,0.001843753135010202,0.0019390059791209765,0.0019463917999377343
3.3,0.0017225689390536812,0.00010601952085809003,0.0017794045062540834,0.0018779913621849512,0.0018840415323578288
3.3100000000000005,0.0016665685395745784,0.00010084440172439264,0.0017171034866924164,0.001818722023110523,0.0018235074363302547
3.3200000000000003,0.0016122274719771231,0.00009590768860952338,0.0016567925149599005,0.001761154084491642,0.001764742990639615
3.33,0.0015595023216476915,0.00009119913715109818,0.0015984153712660764,0.0017052445733399654,0.0017077026522020764
3.34,0.0015083506148503073,0.00008670890632154228,0.0015419171557729447,0.001650951408701837,0.0016523418423462436
3.3500000000000005,0.0014587308046667433,0.0000824275443129719,0.001487244266984946,0.0015982333892462762,0.001598616933065598
3.3600000000000003,0.0014106022569413824,0.000078345974834947,0.0014343443801656062,0.0015470501808320328,0.0015464852332515086
3.37,0.0013639252362389036,0.00007445548381662644,0.0013831664257945102,0.0014973623040613019,0.0014959049749154857
3.38,0.0013186608918227423,0.0000707477065048941,0.0013336605680779438,0.0014491311218277109,0.00144683529940913
3.3900000000000006,0.0012747712436618306,0.00006721461495001902,0.0012857781835257957,0.00140231882686573,0.0013992362436499246
3.4000000000000004,0.0012322191684730175,0.00006384850587045524,0.0012394718396070079,0.0013568884293085586,0.0013530687263607498
3.41,0.0011909683858061166,0.000060641988888405886,0.0011946952734952067,0.0013128037442612249,0.0013082945343307144
3.42,0.0011509834441784845,0.000057587975127834554,0.0011514033709157994,0.0012700293793955167,0.0012648763087046945
3.4299999999999997,0.001112229707265567,0.00005467966616664562,0.0011095521451052123,0.0012285307225730231,0.0012227775313086435
3.4400000000000004,0.0010746733401537337,0.00005191054333481592,0.001069098715892558,0.0011882739295023727,0.0011819625110174965
3.45,0.0010382812956614103,0.00004927435735032788,0.0010300012889135025,0.0011492259114366063,0.0011423963701722786
3.46,0.0010030213007342376,0.000046765118284814056,0.0009922191349656373,0.0011113543229162768,0.0011040450310526658
3.4699999999999998,0.0009688618429198468,0.00004437708585091099,0.0009557125695142888,0.0010746275495637746,0.0010668752024111825
3.4800000000000004,0.000935772156927478,0.00004210476000339082,0.0009204429323571301,0.0010390146959340985,0.0010308543660747568
3.49,0.0009037222112775245,0.000039942871846235104,0.0008863725674556564,0.0010044855734270817,0.0009959507636192945
3.5,0.0008726826950457602,0.00003788637483789398,0.0008534648029410132,0.0009710106882658859,0.0009621333831225664
3.51,0.0008426250047069027,0.00003593043628708158,0.0008216839313014175,0.0009385612295464206,0.0009293719460005725
3.5200000000000005,0.0008135212310818069,0.00003407042913154966,0.0007909951897578549,0.0009071090573620493,0.0008976368939322414
3.5300000000000002,0.0007853441463924686,0.00003230192399238598,0.0007613647408344338,0.0008766266910078403,0.0008668993758771348
3.54,0.0007580671914287103,0.00003062068149649128,0.0007327596531293157,0.0008470872972683467,0.0008371312351905714
3.55,0.0007316644628303109,0.000029022644859996416,0.0007051478822918344,0.0008184646787927947,0.00080830499684043
3.5600000000000005,0.000706110700488035,0.000027503932725493423,0.0006784982522109864,0.0007907332625612944,0.0007803938547296058
3.5700000000000003,0.0006813812750668915,0.000026060832246069248,0.0006527804364201358,0.0007638680884455643,0.0007533716591279296
3.58,0.0006574521756546765,0.000024689792409243667,0.0006279649397224041,0.0007378447978674091,0.0007272129042171328
3.59,0.0006342999975387576,0.000023387417594038306,0.0006040230800409184,0.0007126396225581296,0.0007018927157522595
3.6000000000000005,0.0006119019301137709,0.00002215046135451463,0.0005809269704976996,0.00068822937342174,0.0006773868388427065
3.6100000000000003,0.0005902357449227851,0.000020975820423247003,0.000558649501724687,0.0006645914295048057,0.000653671625855909
3.62,0.0005692797838342526,0.000019860528928314995,0.0005371643244100378,0.0006417037270754685,0.0006307240244464539
3.63,0.0005490129473569587,0.000018801752817526374,0.000516445832082602,0.000619544748814133,0.000608521565713289
3.6400000000000006,0.0005294146830949338,0.00001779678448370128,0.0004964691441370905,0.0005980935131180862,0.0005870423524874457
3.6500000000000004,0.0005104649743441847,0.000016843037584977575,0.0004772100891022392,0.0005773295635221873,0.0005662650477525743
3.66,0.0004921443288328931,0.00001593804205421859,0.00045864518815392477,0.0005572329582375975,0.0005461688632003636
3.67,0.00047443376760662064,0.000015079439291732103,0.0004407516388749875,0.0005377842598103964,0.0005267335479228184
3.6799999999999997,0.0004573148140598576,0.000014264977535633487,0.00042350729926320037,0.0005189645249017799,0.0005079393772431526
3.6900000000000004,0.00044076948311513176,0.000013492507404309794,0.00040689067198858346,0.0005007552941913783,0.0004897671416869094
3.7,0.00042478027055075143,0.000012759977605568584,0.0003908808889010425,0.00048313858240513105,0.00047219813609479446
3.71,0.0004093301424780788,0.000012065430807176596,0.0003754576957890288,0.00046609686846898113,0.0004552141488785062
3.7199999999999998,0.0003944025249691569,0.000011406999663620016,0.00036060143738974714,0.0004496130857895708,0.00043879745142077223
3.7300000000000004,0.00037998129383532076,0.000010782902994037616,0.0003462930426511664,0.0004336706126629531,0.00042293078762059176
3.74,0.00036605076455733496,0.000010191442106402592,0.0003325140102459219,0.00041825326281225085,0.0004075973635846013
3.75,0.0003525956823674454,0.000009630997263148068,0.00031924639433694393,0.00040334527605503,0.0003927808374652994
3.76,0.0003396012124836548,0.000009100024283552746,0.0003064727905945234,0.0003889313091010971,0.0003784653094467988
3.7700000000000005,0.0003270529304963744,0.000008597051278320673,0.0002941763224642673,0.0003749964264812753,0.0003646353118785887
3.7800000000000002,0.00031493681290752155,0.000008120675511907067,0.00028234062768527497,0.0003615260916076341,0.00035127579955771736
3.79,0.00030323922782200417,0.000007669560388258111,0.0002709498450576523,0.0003485061579655118,0.00033837214015965627
3.8,0.00029194692579146027,0.000007242432555747842,0.00025998860145835345,0.0003359228604376247,0.0003259101048180258
3.8100000000000005,0.00028104703080998584,0.0000068380791272082625,0.0002494419991041655,0.0003237628067603952,0.00031387585885322446
3.8200000000000003,0.00027052703146152073,0.000006455345011060049,0.00023929560306050438,0.0003120129691125981,0.00030225595264993065
3.83,0.00026037477221844247,0.000006093130349661741,0.00022953542899454784,0.0003006606758362741,0.0002910373126833093
3.84,0.00025057844489086075,0.000005750388061104303,0.0002201479311711139,0.00028969360328984494,0.0002802072326937055
3.8500000000000005,0.00024112658022599302,0.000005426121480783256,0.00021111999068954286,0.0002790997678332004,0.0002697533650094677
3.8600000000000003,0.00023200803965694195,0.0000051193820991873154,0.0002024389039597426,0.0002688675179445255,0.00025966371201749725
3.87,0.00022321200720010206,0.0000048292673924436944,0.00019409237141541498,0.0002589855264684889,0.00024992661778099116
3.88,0.00021472798150036704,0.000004554918742263576,0.0001860684864624152,0.0002494427829953978,0.00024053075980381297
3.8900000000000006,0.00020654576802322513,0.000004295519442029161,0.00017835572466005144,0.0002402285863708148,0.00023146514094080791
3.9000000000000004,0.00019865547139277237,0.0000040502927858626365,0.00017094293313306942,0.00023133253733508168,0.00022271908145332644
3.91,0.00019104748787459762,0.000003818500237611662,0.00016381932021195634,0.00022274453129212204,0.00021428221120913386
3.92,0.0001837124980024571,0.000003599439676781597,0.00015697444529913222,0.00021445475120684187,0.00020614446202583711
3.9300000000000006,0.0001766414593475706,0.0000033924437185349944,0.0001503982089585099,0.00020645366063038045,0.0001982960601568706
3.9400000000000004,0.0001698255994293433,0.000003196878104969853,0.0001440808432258321,0.00019873199685240553,0.00019072751891904463
3.95,0.000163256408766242,0.0000030121401649756476,0.00013801290213713007,0.0001912807641795966,0.00018342963146057375
3.96,0.00015692563406553226,0.0000028376573400525798,0.0001321852524725894,0.00018409122733941443,0.0001763934636684843
3.9699999999999998,0.00015082527155051807,0.0000026728857735633517,0.00012658906471305393,0.00017715490500819334,0.00016961034721421143
3.9800000000000004,0.00014494756042389079,0.000002517308960969104,0.00012121580420632699,0.0001704635634625552,0.0001630718727361688
3.99,0.00013928497646575994,0.000002370436458681602,0.00011605722254042271,0.0001640092103531034,0.00015676988315802394
4,0.00013383022576488537,0.000002231802649241614,0.00011110534912082672,0.00015778408859929718,0.00015069646714135833
